carat,cut,color,clarity,depth,table,price,x,y,z
0.53,Ideal,D,VS2,61.4,56.0,1956,5.23,5.2,3.2
0.4,Ideal,I,IF,62.4,56.0,982,4.7,4.73,2.94
0.7,Very Good,F,SI2,62.1,57.0,1940,5.63,5.68,3.51
0.55,Ideal,F,VS2,61.3,54.0,1649,5.27,5.33,3.25
0.32,Ideal,F,IF,60.7,56.0,990,4.43,4.46,2.7
0.9,Good,E,VS1,59.3,56.0,5356,6.27,6.32,3.73
0.74,Premium,E,SI2,62.2,57.0,2002,5.79,5.77,3.59
0.32,Ideal,G,VS1,62.4,56.0,679,4.37,4.38,2.73
0.4,Good,E,SI2,63.2,57.0,666,4.66,4.68,2.95
0.4,Good,I,IF,62.3,62.0,945,4.69,4.72,2.93
1.1,Ideal,I,VS1,61.7,57.0,5544,6.65,6.62,4.09
0.32,Very Good,F,VVS1,61.6,56.0,886,4.37,4.41,2.7
0.7,Good,F,SI1,58.7,61.0,2264,5.77,5.81,3.4
0.51,Ideal,E,VS2,62.0,54.0,1662,5.13,5.1,3.17
0.3,Premium,D,VS2,62.0,58.0,911,4.32,4.29,2.67
0.31,Very Good,H,VS1,62.4,58.0,544,4.28,4.34,2.69
0.5,Ideal,D,SI2,60.9,57.0,1368,5.15,5.12,3.12
0.33,Ideal,E,VS2,60.8,57.0,928,4.47,4.45,2.71
0.7,Premium,G,SI2,61.3,58.0,2100,5.75,5.67,3.5
0.41,Premium,F,VS2,60.3,60.0,863,4.81,4.84,2.91
0.3,Ideal,D,VVS2,61.7,57.0,1041,4.3,4.32,2.66
0.41,Very Good,E,VS1,63.4,55.0,1160,4.7,4.73,2.99
0.72,Premium,J,SI1,62.0,58.0,1785,5.74,5.77,3.57
0.5,Very Good,E,VS2,63.2,57.0,1629,5.06,5.03,3.19
0.51,Ideal,D,VS1,62.2,55.0,1810,5.15,5.17,3.21
0.55,Ideal,E,VS1,61.5,57.0,1857,5.27,5.23,3.23
0.73,Ideal,D,SI1,61.4,56.0,2995,5.78,5.82,3.56
0.51,Premium,G,SI2,58.6,59.0,1026,5.3,5.25,3.09
0.4,Very Good,D,SI1,63.4,58.0,667,4.64,4.67,2.95
1.02,Premium,H,VS2,62.5,60.0,5312,6.43,6.38,4.0
1.03,Ideal,H,VS2,61.2,56.0,6123,6.5,6.53,3.98
0.71,Very Good,F,SI2,59.2,60.0,2134,5.85,5.91,3.48
0.32,Ideal,F,VVS1,61.5,56.0,912,4.41,4.43,2.72
0.66,Ideal,F,VVS2,61.2,57.0,2732,5.63,5.58,3.43
0.93,Premium,G,SI1,61.0,59.0,4062,6.34,6.28,3.85
0.51,Very Good,E,VVS2,62.8,57.0,2146,5.06,5.1,3.19
0.51,Ideal,J,SI1,62.5,58.0,1023,5.11,5.13,3.2
0.37,Good,H,SI1,64.0,55.0,528,4.53,4.57,2.91
0.52,Very Good,D,VS1,59.6,57.0,1995,5.24,5.3,3.14
0.31,Ideal,J,VS1,61.2,55.0,424,4.37,4.39,2.68
0.71,Very Good,H,IF,60.2,61.0,3444,5.76,5.8,3.48
1.09,Ideal,D,SI2,62.4,57.0,5364,6.55,6.6,4.1
0.34,Ideal,E,VS1,62.2,55.0,805,4.49,4.52,2.8
0.3,Premium,H,VS1,62.0,58.0,675,4.28,4.24,2.64
0.37,Premium,E,SI1,61.8,58.0,833,4.64,4.59,2.85
0.51,Ideal,D,VS1,61.7,54.0,1752,5.12,5.15,3.17
0.51,Ideal,E,VS2,61.5,58.0,1605,5.12,5.15,3.16
0.52,Ideal,E,VS2,61.3,56.0,1621,5.17,5.21,3.18
1.02,Very Good,H,SI1,62.9,59.0,4796,6.38,6.41,4.02
0.42,Very Good,H,VS2,62.1,57.0,773,4.76,4.8,2.97
0.33,Premium,I,VVS1,61.7,61.0,780,4.45,4.43,2.74
0.32,Ideal,F,VS2,62.5,56.0,645,4.37,4.43,2.75
0.61,Ideal,E,VS2,61.3,55.0,2373,5.48,5.45,3.35
0.4,Very Good,G,VS1,61.8,58.0,822,4.69,4.72,2.91
0.29,Very Good,F,VVS2,60.1,58.0,664,4.32,4.37,2.61
1.0,Premium,G,VS1,62.0,62.0,6115,6.38,6.33,3.94
0.44,Premium,J,VS1,61.9,57.0,891,4.9,4.83,3.01
0.31,Very Good,E,IF,60.6,60.0,944,4.4,4.44,2.68
0.31,Ideal,H,VS2,62.6,57.0,628,4.35,4.31,2.71
0.56,Very Good,D,VVS2,61.6,59.0,2612,5.27,5.34,3.27
0.31,Ideal,F,IF,62.2,55.0,921,4.35,4.38,2.71
0.9,Premium,G,SI1,62.6,62.0,3669,6.08,6.06,3.8
1.0,Very Good,I,SI2,60.7,59.0,4080,6.4,6.46,3.9
1.09,Premium,I,VS1,62.3,54.0,4786,6.65,6.61,4.13
0.38,Ideal,D,VS1,62.4,54.1,1092,4.62,4.67,2.9
0.52,Very Good,H,VS1,62.2,55.0,1659,5.15,5.18,3.21
0.32,Ideal,E,VS1,61.7,56.0,972,4.42,4.39,2.72
1.05,Premium,G,VS2,61.9,59.0,5821,6.56,6.52,4.05
0.4,Good,G,VS2,62.8,54.4,909,4.67,4.7,2.94
1.01,Premium,I,SI1,61.8,59.0,4242,6.44,6.37,3.96
0.34,Good,F,SI2,63.5,56.0,447,4.44,4.48,2.83
1.22,Premium,D,SI1,62.3,60.0,5739,6.84,6.8,4.25
0.66,Good,G,VS1,59.0,62.0,2055,5.66,5.72,3.35
1.17,Very Good,D,SI2,60.9,60.0,6062,6.72,6.78,4.11
0.71,Very Good,E,SI2,61.9,63.0,2256,5.69,5.74,3.54
0.51,Very Good,E,VS1,64.4,55.0,1634,5.03,5.07,3.25
1.23,Ideal,F,SI2,62.8,57.0,5715,6.74,6.86,4.27
0.54,Premium,D,VS2,61.6,56.0,1627,5.24,5.18,3.21
0.51,Premium,G,VS1,62.1,60.0,1656,5.1,5.11,3.17
0.34,Good,E,SI1,60.5,60.1,641,4.5,4.53,2.73
0.31,Ideal,H,SI1,62.7,56.0,446,4.33,4.38,2.73
0.32,Ideal,F,VVS2,62.1,55.0,800,4.37,4.39,2.72
1.29,Very Good,J,SI2,63.5,57.0,3884,6.89,6.87,4.37
0.36,Premium,D,VS2,60.5,58.0,1094,4.63,4.6,2.79
1.02,Fair,G,SI1,64.5,56.0,4044,6.3,6.23,4.04
0.61,Premium,F,VVS1,61.8,59.0,2753,5.48,5.4,3.36
1.09,Ideal,H,SI1,62.4,55.0,4784,6.59,6.68,4.14
1.14,Premium,I,VS1,60.3,57.0,5148,6.83,6.81,4.11
0.31,Ideal,G,VVS1,61.8,55.0,743,4.35,4.39,2.7
0.32,Ideal,G,VS2,61.6,57.0,720,4.41,4.39,2.71
0.51,Ideal,D,VS2,61.1,56.0,1986,5.16,5.2,3.17
0.43,Premium,H,SI2,62.8,58.0,839,4.85,4.83,3.04
0.54,Ideal,H,VS2,60.1,57.0,1439,5.33,5.28,3.19
0.33,Ideal,G,VS1,62.3,57.0,854,4.42,4.38,2.74
0.31,Very Good,G,VVS2,63.4,59.0,907,4.29,4.26,2.71
0.4,Premium,E,VS1,61.8,56.0,1125,4.77,4.74,2.94
0.3,Ideal,D,SI1,61.7,56.0,552,4.31,4.35,2.67
0.54,Very Good,E,SI2,63.4,56.0,1250,5.18,5.14,3.27
0.57,Premium,F,SI2,61.4,56.0,1176,5.38,5.29,3.28
0.29,Ideal,G,VS1,62.2,54.0,507,4.23,4.26,2.64
0.4,Good,F,VVS1,63.3,57.0,1145,4.68,4.7,2.97
0.97,Very Good,H,SI1,62.8,55.0,4404,6.25,6.3,3.94
1.18,Very Good,G,SI1,60.8,58.0,6286,6.81,6.85,4.15
0.25,Ideal,G,VS1,62.3,54.0,438,4.05,4.11,2.54
1.14,Premium,G,SI1,63.0,59.0,5273,6.68,6.62,4.19
0.54,Ideal,H,SI2,61.6,56.0,1073,5.25,5.28,3.24
0.38,Premium,I,VS2,62.4,56.0,682,4.65,4.58,2.88
0.92,Very Good,G,SI2,62.4,60.0,3713,6.18,6.22,3.87
0.5,Ideal,E,SI1,62.2,57.0,1331,5.05,5.08,3.15
0.29,Premium,E,VVS1,60.9,61.0,807,4.27,4.23,2.59
0.3,Ideal,G,VVS2,62.0,57.0,878,4.32,4.29,2.67
0.42,Ideal,H,VS1,61.4,56.0,847,4.82,4.85,2.97
0.31,Ideal,E,VS1,61.6,55.0,722,4.39,4.41,2.71
0.33,Ideal,I,SI1,61.5,57.0,445,4.46,4.49,2.75
0.4,Ideal,G,VVS1,61.4,55.0,1200,4.76,4.72,2.91
0.51,Ideal,D,VS2,61.5,56.0,1674,5.21,5.17,3.19
1.01,Ideal,D,SI1,61.4,59.0,5812,6.4,6.44,3.94
1.03,Ideal,E,SI1,62.0,53.0,5608,6.47,6.5,4.02
0.52,Ideal,E,VS2,61.3,56.0,1743,5.21,5.17,3.18
0.41,Ideal,H,SI1,62.2,55.0,1056,4.76,4.79,2.97
0.34,Ideal,G,VVS2,62.1,55.0,995,4.48,4.44,2.77
0.7,Very Good,F,SI1,62.6,59.0,2161,5.64,5.7,3.55
0.5,Ideal,H,VVS1,60.6,55.0,1838,5.17,5.13,3.12
0.32,Ideal,F,VVS2,61.9,57.0,1008,4.39,4.36,2.71
0.5,Fair,E,SI1,61.7,68.0,1238,5.09,5.03,3.12
0.54,Premium,D,VS1,61.1,58.0,2100,5.3,5.24,3.22
0.51,Good,G,VVS2,63.7,54.0,1800,5.08,5.1,3.24
0.76,Very Good,E,VS2,61.0,58.0,3111,5.88,5.93,3.6
0.9,Good,H,SI2,63.4,60.0,3160,6.03,6.08,3.84
1.0,Very Good,G,VS2,62.8,57.0,5227,6.33,6.37,3.99
0.32,Ideal,H,VVS1,61.2,56.0,708,4.44,4.48,2.73
0.71,Very Good,G,SI1,62.9,56.0,2184,5.68,5.73,3.59
0.58,Ideal,E,SI2,62.8,56.0,1346,5.3,5.37,3.35
0.73,Ideal,H,VS1,61.9,55.0,2919,5.79,5.76,3.58
0.4,Good,J,VS2,64.0,57.0,765,4.7,4.67,3.0
0.3,Ideal,G,VVS1,61.7,54.0,764,4.32,4.34,2.67
0.43,Premium,E,SI2,60.8,58.0,919,4.88,4.86,2.96
1.07,Ideal,F,SI2,62.0,57.0,4678,6.49,6.6,4.06
0.35,Premium,J,VS1,62.2,58.0,591,4.54,4.49,2.81
0.43,Very Good,I,IF,61.0,56.0,998,4.9,4.93,3.0
0.5,Very Good,F,SI2,62.2,54.0,997,5.08,5.14,3.18
0.5,Good,H,VVS1,63.3,57.0,1596,5.02,5.06,3.19
1.03,Ideal,G,SI2,62.1,56.0,4407,6.44,6.48,4.01
1.02,Ideal,E,SI2,62.7,57.0,4585,6.35,6.44,4.01
0.55,Ideal,F,VS2,62.7,55.0,1580,5.24,5.26,3.29
0.31,Ideal,D,VVS2,61.5,56.0,828,4.39,4.43,2.71
0.52,Premium,E,VS2,60.6,58.0,1622,5.23,5.2,3.16
0.72,Premium,E,SI1,62.1,58.0,2857,5.76,5.73,3.57
0.41,Very Good,J,VS2,63.4,56.0,784,4.73,4.7,2.99
0.33,Ideal,E,VS2,62.4,55.0,928,4.42,4.4,2.75
1.2,Very Good,H,VS2,63.3,57.0,6000,6.78,6.68,4.26
1.1,Premium,G,VS2,60.3,57.0,6032,6.73,6.68,4.04
0.38,Ideal,E,VS2,61.5,56.0,717,4.65,4.69,2.87
0.5,Premium,G,VVS2,62.2,61.0,1806,5.09,5.07,3.16
1.02,Very Good,H,SI2,63.1,59.0,4284,6.43,6.37,4.04
0.97,Premium,G,SI1,62.6,58.0,4400,6.24,6.18,3.89
0.39,Very Good,J,VVS1,61.8,56.0,718,4.64,4.71,2.89
0.44,Ideal,E,VVS1,61.4,55.0,1868,4.92,4.95,3.03
0.58,Ideal,F,SI2,62.6,57.0,1208,5.27,5.33,3.32
0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.31,2.7
0.77,Very Good,I,SI2,60.8,56.0,2159,5.89,5.92,3.59
0.42,Ideal,H,VS1,62.4,57.0,1087,4.79,4.76,2.98
0.4,Ideal,F,SI1,62.1,57.0,882,4.69,4.65,2.9
0.3,Premium,E,SI2,61.7,61.0,540,4.33,4.29,2.66
0.41,Ideal,H,IF,61.8,55.0,1100,4.79,4.82,2.97
0.34,Good,E,SI1,63.2,55.0,596,4.46,4.49,2.83
0.52,Ideal,D,VVS2,60.4,57.0,2426,5.25,5.28,3.18
0.7,Fair,H,VS2,65.0,56.0,2268,5.6,5.5,3.61
0.41,Premium,H,SI1,60.9,60.0,876,4.83,4.79,2.93
0.65,Very Good,G,VS2,63.2,57.0,2009,5.54,5.47,3.48
0.48,Fair,E,SI2,55.2,60.0,907,5.29,5.25,2.91
0.32,Very Good,F,VS2,59.5,61.0,645,4.42,4.46,2.64
0.71,Fair,G,SI2,65.6,61.0,1994,5.46,5.37,3.55
0.52,Ideal,F,VVS1,60.9,57.0,2188,5.2,5.25,3.18
0.73,Premium,I,VS1,61.2,59.0,2371,5.82,5.84,3.57
0.32,Ideal,G,SI2,63.0,56.0,540,4.35,4.32,2.73
0.29,Very Good,G,VVS2,61.6,56.0,541,4.24,4.28,2.63
1.02,Ideal,H,SI2,60.5,57.0,4297,6.52,6.56,3.95
0.3,Ideal,G,VS1,62.0,54.0,776,4.35,4.3,2.68
0.59,Very Good,E,SI1,62.9,58.0,1652,5.31,5.34,3.35
0.9,Ideal,F,VS2,62.0,56.0,4838,6.23,6.15,3.84
0.31,Premium,I,VVS2,61.7,58.0,698,4.4,4.38,2.71
0.31,Ideal,D,VVS2,61.9,55.0,777,4.36,4.39,2.71
0.53,Ideal,J,SI2,61.9,54.0,856,5.2,5.23,3.23
0.73,Ideal,G,VS2,60.2,55.0,3389,5.85,5.9,3.54
0.71,Ideal,G,SI2,62.2,56.0,2023,5.7,5.74,3.56
0.38,Ideal,F,VVS1,62.3,54.0,1096,4.64,4.7,2.91
1.55,Good,G,I1,63.6,58.0,4965,7.34,7.29,4.65
0.4,Ideal,G,IF,62.2,55.0,1397,4.76,4.73,2.95
0.51,Premium,F,SI2,62.9,59.0,956,5.11,5.07,3.2
0.4,Premium,G,VVS2,59.7,58.0,982,4.78,4.8,2.86
0.71,Ideal,J,VS1,61.9,55.0,1932,5.69,5.75,3.54
0.3,Ideal,J,VS1,59.7,57.0,394,4.37,4.4,2.62
0.91,Very Good,G,SI2,62.0,58.0,3387,6.13,6.2,3.82
0.52,Ideal,F,VVS1,62.0,54.0,2388,5.16,5.19,3.2
0.31,Very Good,F,VS2,62.9,56.0,625,4.3,4.32,2.71
0.41,Ideal,F,VS2,62.1,56.0,1107,4.79,4.74,2.96
0.25,Very Good,E,VVS2,60.5,59.0,575,4.06,4.1,2.47
0.52,Ideal,H,VVS1,60.4,57.0,1872,5.23,5.2,3.15
1.02,Ideal,G,SI1,62.2,56.0,5044,6.46,6.44,4.01
0.4,Ideal,G,VS1,62.4,57.0,1125,4.74,4.72,2.95
0.3,Ideal,H,VVS1,61.9,58.0,665,4.27,4.29,2.65
1.01,Very Good,I,SI1,62.9,58.0,4166,6.34,6.37,4.0
1.14,Ideal,I,SI1,60.8,58.0,5096,6.71,6.74,4.09
0.71,Very Good,G,SI1,63.4,58.0,2368,5.65,5.68,3.59
0.53,Very Good,G,SI1,62.5,55.0,1267,5.12,5.24,3.24
0.53,Very Good,G,SI1,60.2,57.0,1367,5.22,5.28,3.16
0.36,Ideal,F,VS2,60.5,57.0,786,4.61,4.65,2.8
0.53,Ideal,D,VS2,62.6,56.0,1956,5.18,5.14,3.23
0.29,Very Good,G,VS1,58.1,59.0,660,4.39,4.42,2.56
0.57,Ideal,E,VS1,62.0,55.0,2177,5.31,5.34,3.3
0.36,Premium,E,SI2,62.4,58.0,605,4.56,4.54,2.84
0.81,Good,I,VS2,63.8,58.0,2617,5.84,5.89,3.74
0.53,Ideal,H,VVS1,61.2,56.0,1842,5.25,5.27,3.22
0.92,Very Good,F,SI2,62.1,59.0,3854,6.21,6.26,3.87
0.72,Ideal,D,SI2,62.7,55.0,2647,5.7,5.72,3.58
0.81,Ideal,J,SI1,62.0,56.0,2307,6.0,6.03,3.73
0.71,Ideal,I,SI1,60.2,60.0,2319,5.77,5.79,3.48
0.52,Premium,E,VS1,59.2,59.0,1739,5.29,5.25,3.12
0.42,Ideal,D,VS1,61.4,56.0,1395,4.84,4.86,2.98
1.12,Good,E,SI1,64.3,57.0,5630,6.56,6.5,4.2
0.41,Very Good,E,SI2,62.9,58.0,683,4.74,4.77,2.99
0.34,Ideal,H,VVS2,61.8,54.0,880,4.49,4.47,2.77
0.32,Good,H,SI2,63.1,56.0,403,4.34,4.37,2.75
1.01,Fair,E,SI2,64.7,55.0,4118,6.37,6.3,4.1
1.14,Premium,F,SI2,62.9,59.0,4737,6.64,6.62,4.17
0.32,Very Good,D,VS2,58.8,59.0,646,4.49,4.52,2.65
0.53,Ideal,H,VS2,61.9,55.2,1435,5.21,5.24,3.24
0.36,Ideal,E,SI1,62.4,55.0,631,4.55,4.58,2.85
0.34,Ideal,E,VVS1,62.2,56.0,1014,4.44,4.46,2.77
0.7,Premium,F,VS2,58.7,61.0,2842,5.8,5.72,3.38
0.71,Fair,G,VS2,65.7,56.0,2274,5.51,5.54,3.63
0.29,Premium,G,VVS1,62.0,58.0,669,4.23,4.19,2.61
0.72,Very Good,E,VS2,63.2,58.0,2923,5.67,5.72,3.6
0.73,Ideal,D,VVS2,61.3,56.0,4372,5.79,5.82,3.56
0.91,Premium,D,SI1,62.3,60.0,4663,6.21,6.15,3.85
0.9,Ideal,I,SI1,60.8,57.0,3308,6.22,6.25,3.79
1.03,Premium,I,SI1,61.0,58.0,4038,6.52,6.47,3.96
0.32,Ideal,E,VS1,61.7,57.0,972,4.42,4.39,2.72
1.25,Ideal,J,SI1,62.1,58.0,5252,6.86,6.89,4.27
1.05,Ideal,I,VS2,60.2,57.0,5347,6.6,6.65,3.99
0.32,Ideal,D,VS1,61.4,56.0,756,4.42,4.47,2.73
0.34,Good,E,SI1,63.9,56.0,596,4.44,4.48,2.85
1.0,Very Good,D,SI2,61.5,63.0,4295,6.32,6.27,3.87
0.53,Ideal,H,VVS1,61.6,54.0,1743,5.2,5.25,3.22
1.0,Very Good,H,SI1,62.2,59.0,4830,6.32,6.35,3.94
0.27,Ideal,E,VS1,60.5,56.0,577,4.21,4.22,2.55
0.4,Ideal,E,SI1,62.5,57.0,707,4.7,4.74,2.95
0.23,Ideal,F,VS1,61.1,56.0,548,3.97,3.99,2.43
1.0,Very Good,F,SI2,62.2,55.0,4383,6.39,6.44,3.99
0.3,Ideal,G,VVS2,62.4,57.0,665,4.27,4.29,2.67
1.01,Ideal,H,SI1,62.6,55.0,4836,6.43,6.39,4.01
1.85,Very Good,H,I1,63.3,56.0,5688,7.8,7.75,4.92
0.61,Ideal,G,VS1,62.1,56.0,2167,5.42,5.44,3.37
0.81,Ideal,D,VS2,62.1,56.0,4087,6.01,5.98,3.72
0.71,Very Good,E,VS1,61.8,56.0,3059,5.74,5.78,3.56
1.05,Ideal,J,SI2,61.6,57.0,3616,6.55,6.51,4.02
0.41,Ideal,J,VS1,62.7,54.0,648,4.75,4.79,2.99
0.38,Ideal,H,VVS2,61.6,56.0,794,4.67,4.72,2.89
0.79,Good,E,SI1,63.2,56.0,3107,5.83,5.91,3.71
0.56,Ideal,F,VS1,61.7,54.0,2016,5.32,5.28,3.27
1.0,Very Good,E,SI2,63.3,58.0,4579,6.35,6.32,4.01
0.33,Ideal,E,VVS1,61.3,56.0,1130,4.43,4.48,2.73
0.75,Ideal,I,VS1,59.9,57.0,2562,5.96,5.9,3.56
0.32,Ideal,E,VVS1,60.9,57.0,1020,4.45,4.42,2.7
0.75,Very Good,E,SI1,62.4,57.0,2517,5.79,5.85,3.63
0.43,Premium,D,VS2,60.2,59.0,1056,4.88,4.92,2.95
0.42,Ideal,G,VS1,61.0,56.0,1055,4.86,4.82,2.95
0.33,Ideal,F,VVS1,60.6,56.0,939,4.47,4.51,2.72
0.3,Ideal,G,VVS1,61.7,57.0,789,4.3,4.32,2.66
0.31,Ideal,H,IF,62.3,55.0,789,4.32,4.35,2.7
0.32,Ideal,G,IF,61.2,56.0,918,4.4,4.43,2.7
0.5,Ideal,J,VS1,62.5,57.0,1082,5.06,5.09,3.17
0.31,Very Good,H,SI1,60.5,60.0,446,4.33,4.4,2.64
0.59,Very Good,E,VS2,60.8,57.0,2068,5.37,5.42,3.28
0.7,Very Good,E,VS1,62.8,57.0,3145,5.65,5.68,3.56
0.59,Very Good,D,VS1,62.6,58.0,2254,5.34,5.39,3.36
0.7,Good,D,VS1,60.4,62.0,3463,5.73,5.76,3.47
0.3,Ideal,I,SI1,61.5,57.0,422,4.3,4.35,2.66
0.72,Good,E,SI1,63.7,58.0,2361,5.71,5.66,3.62
0.5,Very Good,H,SI1,63.1,55.0,984,5.09,5.02,3.19
0.37,Premium,D,VS1,60.2,60.0,1030,4.68,4.63,2.8
1.25,Premium,J,SI2,61.3,58.0,4018,6.98,6.95,4.27
0.91,Very Good,I,VS2,62.5,58.0,3579,6.13,6.19,3.85
0.85,Premium,G,SI2,62.0,58.0,2444,6.08,6.04,3.76
0.32,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68
1.03,Ideal,F,SI1,62.6,57.0,5366,6.42,6.46,4.03
1.01,Fair,G,SI2,68.5,63.0,3173,6.08,6.0,4.14
0.32,Premium,H,VS1,61.7,61.0,720,4.43,4.38,2.72
0.49,Premium,H,VS2,59.6,62.0,965,5.17,5.14,3.07
1.02,Ideal,H,VS2,60.4,57.0,5666,6.58,6.54,3.96
0.32,Premium,H,VVS1,60.9,58.0,730,4.4,4.43,2.69
0.9,Good,G,VS1,63.9,57.0,4223,6.08,6.03,3.87
1.07,Premium,H,SI2,61.2,60.0,4413,6.53,6.57,4.01
0.3,Premium,D,SI2,62.3,58.0,447,4.29,4.32,2.68
0.38,Ideal,D,VS1,62.2,57.0,1140,4.66,4.63,2.89
1.04,Good,G,VS1,58.9,64.0,6151,6.6,6.64,3.9
0.78,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64
0.77,Premium,G,VS2,61.3,60.0,2846,5.91,5.81,3.59
0.71,Ideal,F,I1,60.1,57.0,1761,5.79,5.76,3.47
1.3,Ideal,H,VS2,62.9,56.0,5387,7.0,6.96,4.39
0.75,Ideal,D,SI2,62.2,55.0,2757,5.83,5.87,3.64
0.41,Premium,F,VS1,62.4,60.0,1076,4.77,4.71,2.96
0.3,Premium,H,VVS2,61.5,58.0,605,4.28,4.3,2.64
0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69
0.86,Ideal,D,SI2,60.2,56.0,3284,6.16,6.19,3.72
1.01,Premium,F,SI1,62.7,54.0,4276,6.42,6.37,4.01
0.7,Ideal,F,VS2,61.0,55.0,3468,5.74,5.79,3.52
0.71,Very Good,J,VS1,63.3,55.0,1981,5.66,5.62,3.57
1.22,Very Good,J,VS1,59.0,63.0,5056,7.05,7.02,4.15
0.9,Very Good,I,VS2,61.2,57.0,3720,6.15,6.2,3.78
0.32,Premium,D,VVS1,62.0,60.0,973,4.4,4.37,2.72
0.71,Very Good,F,SI2,61.6,59.0,2326,5.7,5.76,3.53
1.04,Very Good,F,SI2,62.4,54.0,4364,6.46,6.53,4.05
1.01,Very Good,E,SI1,60.0,60.0,5461,6.43,6.51,3.88
0.31,Ideal,F,VS2,61.6,56.0,749,4.38,4.35,2.69
1.32,Premium,E,I1,62.2,58.0,5027,7.05,6.97,4.36
0.34,Ideal,D,VS2,60.6,57.0,805,4.51,4.53,2.74
0.31,Ideal,G,VVS1,62.5,55.0,1046,4.34,4.33,2.71
0.33,Ideal,G,VS1,62.3,57.0,666,4.38,4.42,2.74
0.4,Premium,D,SI1,60.8,59.0,990,4.8,4.77,2.91
1.07,Ideal,H,SI2,62.4,55.0,4840,6.56,6.59,4.1
0.54,Very Good,E,SI1,63.2,57.0,1440,5.15,5.2,3.27
0.41,Ideal,F,SI1,62.2,54.0,690,4.78,4.8,2.98
0.3,Ideal,G,SI1,62.0,58.0,477,4.27,4.29,2.65
0.55,Very Good,F,VVS2,63.1,56.0,2102,5.19,5.23,3.29
0.43,Premium,D,VVS2,59.5,59.0,1238,4.97,4.95,2.95
0.38,Ideal,E,VS1,62.2,55.0,866,4.63,4.67,2.89
0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55
0.34,Very Good,F,VVS2,59.6,60.0,724,4.54,4.59,2.72
1.02,Very Good,J,SI2,62.9,59.0,3755,6.34,6.41,4.01
0.31,Good,G,VVS2,63.1,57.0,707,4.3,4.32,2.72
0.8,Ideal,E,VS2,62.2,55.0,4126,5.95,5.98,3.71
0.34,Ideal,H,VVS2,61.7,55.0,667,4.48,4.5,2.77
0.41,Premium,D,SI1,62.1,59.0,791,4.74,4.76,2.95
0.41,Good,F,VS1,58.0,61.0,891,4.86,4.9,2.83
0.9,Very Good,D,SI1,62.6,58.0,4381,6.11,6.15,3.84
0.91,Very Good,H,SI2,63.4,57.0,3382,6.1,6.18,3.89
0.38,Ideal,E,SI1,62.3,53.0,660,4.65,4.69,2.91
1.13,Ideal,H,SI2,62.5,57.0,4584,6.67,6.71,4.18
0.71,Premium,H,IF,62.9,60.0,3349,5.74,5.67,3.59
0.43,Premium,E,SI2,61.0,60.0,704,4.87,4.94,2.99
1.0,Premium,E,SI2,60.4,60.0,4648,6.49,6.46,3.91
0.33,Premium,D,SI1,60.1,59.0,780,4.49,4.46,2.69
0.24,Premium,D,VVS2,58.8,58.0,668,4.08,4.05,2.39
0.4,Ideal,E,VS2,62.4,56.0,975,4.74,4.71,2.95
0.32,Very Good,H,VS1,62.8,58.0,561,4.35,4.37,2.74
0.82,Ideal,J,VS2,61.6,56.0,2741,6.0,6.04,3.71
0.75,Ideal,E,SI2,61.7,55.0,2609,5.9,5.86,3.63
0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
0.33,Ideal,F,VVS1,60.6,59.0,828,4.45,4.5,2.71
0.9,Very Good,I,VS2,59.9,58.0,3709,6.17,6.22,3.71
0.61,Ideal,E,VVS2,62.4,53.6,2907,5.42,5.45,3.39
0.37,Ideal,H,IF,61.7,53.0,936,4.66,4.68,2.88
0.41,Premium,G,VS1,62.1,60.0,899,4.72,4.78,2.95
0.52,Ideal,E,VS2,60.4,57.0,1576,5.17,5.22,3.14
0.91,Premium,E,SI1,59.8,59.0,4729,6.28,6.23,3.74
0.7,Ideal,G,VVS2,63.0,55.0,2993,5.65,5.69,3.57
0.36,Premium,G,VS1,61.7,59.0,726,4.55,4.59,2.82
1.15,Ideal,I,SI1,61.9,56.0,6300,6.68,6.72,4.15
0.39,Very Good,G,VVS2,63.4,57.0,956,4.65,4.62,2.94
0.35,Ideal,F,SI1,62.2,56.0,748,4.52,4.48,2.8
0.39,Premium,D,VS2,61.3,58.0,958,4.7,4.73,2.89
1.0,Ideal,H,I1,61.3,57.0,3080,6.41,6.44,3.94
1.01,Ideal,H,SI2,62.4,57.0,4693,6.36,6.43,3.99
0.33,Very Good,J,VS1,61.5,61.0,434,4.39,4.46,2.72
0.72,Ideal,G,VVS2,61.2,57.0,3352,5.76,5.77,3.53
0.9,Ideal,I,VS1,60.9,60.0,4492,6.2,6.24,3.79
1.06,Ideal,H,SI2,60.1,59.0,4516,6.58,6.67,3.98
0.24,Very Good,F,VVS2,62.1,58.0,478,3.96,4.03,2.48
0.3,Ideal,G,SI1,62.0,55.0,545,4.28,4.3,2.66
0.76,Good,F,VS1,59.9,61.0,3057,5.89,5.98,3.56
0.27,Ideal,H,VS2,60.5,57.0,509,4.19,4.17,2.53
